,Amagervaerket 4,Anholt,Avedoerevaerket 1,Avedoerevaerket 2,DK_KF_AB_GU,Esbjergvaerket 3,Fynsvaerket 7,Horns Rev A,Horns Rev B,Horns Rev C,Kyndbyvaerket 21,Kyndbyvaerket 22,Nordjyllandsvaerket 3,Roedsand 1,Roedsand 2,Silkeborgvaerket,Skaerbaekvaerket 3,Solar Park Gedmosen,Solar Park Holsted,Solar Park Kassoe,Studstrupvaerket 3,Studstrupvaerket 4,Vesterhav Nord,Vesterhav Syd
,Biomass,Wind Offshore,Biomass,Biomass,Wind Offshore,Fossil Hard coal,Fossil Hard coal,Wind Offshore,Wind Offshore,Wind Offshore,Fossil Oil,Fossil Oil,Fossil Hard coal,Wind Offshore,Wind Offshore,Fossil Gas,Biomass,Solar,Solar,Solar,Biomass,Fossil Hard coal,Wind Offshore,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
,45W000000000113T,45W000000000046I,45W000000000029I,45W000000000030X,45W000000000126K,45W000000000040U,45W000000000035N,45W000000000047G,45W000000000048E,45W000000000116N,45W000000000026O,45W000000000027M,45W000000000038H,45W000000000044M,45W000000000045K,45W000000000099Y,45W000000000031V,45W000000000210V,45W000000000214N,45W000000000209G,45W000000000036L,45W000000000037J,45W000000000208I,45W000000000207K
2025-04-12 14:30:00+02:00,0.0,1.0,60.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2025-04-12 14:45:00+02:00,0.0,0.0,59.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2025-04-12 15:00:00+02:00,0.0,0.0,59.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
2025-04-12 15:15:00+02:00,0.0,0.0,59.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
2025-04-12 15:30:00+02:00,0.0,0.0,58.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
2025-04-12 15:45:00+02:00,0.0,0.0,58.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0
2025-04-12 16:00:00+02:00,0.0,1.0,58.0,3.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,128.0,0.0,23.0,0.0,1.0,0.0,2.0
2025-04-12 16:15:00+02:00,0.0,1.0,63.0,3.0,19.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,116.0,0.0,38.0,0.0,1.0,0.0,1.0
2025-04-12 16:30:00+02:00,0.0,0.0,58.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,0.0,48.0,0.0,1.0,0.0,1.0
2025-04-12 16:45:00+02:00,0.0,0.0,58.0,3.0,8.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,104.0,0.0,0.0,0.0,1.0,1.0,1.0
2025-04-12 17:00:00+02:00,0.0,77.0,73.0,3.0,32.0,0.0,0.0,1.0,17.0,38.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,97.0,69.0,125.0,0.0,1.0,2.0,4.0
2025-04-12 17:15:00+02:00,0.0,48.0,96.0,3.0,39.0,0.0,0.0,3.0,15.0,31.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,87.0,71.0,128.0,7.0,1.0,1.0,4.0
2025-04-12 17:30:00+02:00,0.0,36.0,110.0,3.0,51.0,0.0,0.0,4.0,12.0,30.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,77.0,63.0,113.0,29.0,1.0,1.0,5.0
2025-04-12 17:45:00+02:00,0.0,22.0,105.0,3.0,54.0,0.0,0.0,3.0,11.0,28.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,67.0,54.0,96.0,53.0,1.0,1.0,5.0
2025-04-12 18:00:00+02:00,0.0,9.0,123.0,3.0,62.0,0.0,0.0,3.0,8.0,22.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,56.0,46.0,74.0,88.0,1.0,4.0,5.0
2025-04-12 18:15:00+02:00,0.0,4.0,148.0,3.0,60.0,0.0,0.0,2.0,8.0,20.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,45.0,37.0,57.0,121.0,1.0,6.0,5.0
2025-04-12 18:30:00+02:00,0.0,2.0,159.0,3.0,54.0,0.0,0.0,2.0,10.0,18.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,35.0,28.0,41.0,149.0,1.0,4.0,6.0
2025-04-12 18:45:00+02:00,0.0,3.0,160.0,3.0,46.0,0.0,0.0,1.0,11.0,18.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,26.0,20.0,26.0,176.0,1.0,2.0,4.0
2025-04-12 19:00:00+02:00,0.0,3.0,176.0,3.0,34.0,0.0,0.0,0.0,12.0,19.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,18.0,13.0,14.0,196.0,1.0,1.0,2.0
2025-04-12 19:15:00+02:00,0.0,3.0,201.0,3.0,22.0,0.0,0.0,4.0,15.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,11.0,8.0,6.0,181.0,1.0,1.0,1.0
2025-04-12 19:30:00+02:00,0.0,3.0,198.0,3.0,25.0,0.0,0.0,6.0,20.0,15.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,172.0,1.0,2.0,1.0
2025-04-12 19:45:00+02:00,0.0,2.0,202.0,3.0,28.0,0.0,0.0,7.0,24.0,19.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,199.0,1.0,4.0,2.0
2025-04-12 20:00:00+02:00,0.0,1.0,204.0,3.0,20.0,0.0,0.0,9.0,31.0,27.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,221.0,1.0,4.0,1.0
2025-04-12 20:15:00+02:00,0.0,5.0,201.0,3.0,20.0,0.0,0.0,12.0,29.0,29.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,193.0,1.0,1.0,1.0
2025-04-12 20:30:00+02:00,0.0,12.0,195.0,3.0,24.0,0.0,0.0,18.0,25.0,29.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,190.0,1.0,2.0,1.0
2025-04-12 20:45:00+02:00,0.0,17.0,191.0,3.0,25.0,0.0,0.0,18.0,24.0,27.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,213.0,1.0,2.0,4.0
2025-04-12 21:00:00+02:00,0.0,17.0,186.0,3.0,18.0,0.0,0.0,18.0,37.0,33.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,205.0,1.0,3.0,6.0
2025-04-12 21:15:00+02:00,0.0,20.0,192.0,3.0,12.0,0.0,0.0,15.0,41.0,44.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,212.0,1.0,3.0,4.0
2025-04-12 21:30:00+02:00,0.0,24.0,185.0,3.0,12.0,0.0,0.0,11.0,39.0,51.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,192.0,1.0,3.0,2.0
2025-04-12 21:45:00+02:00,0.0,24.0,175.0,3.0,12.0,0.0,0.0,14.0,36.0,64.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,2.0,3.0
2025-04-12 22:00:00+02:00,0.0,31.0,184.0,3.0,7.0,0.0,0.0,23.0,31.0,84.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,264.0,1.0,1.0,9.0
2025-04-12 22:15:00+02:00,0.0,31.0,187.0,3.0,1.0,0.0,0.0,23.0,34.0,96.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,265.0,1.0,3.0,17.0
2025-04-12 22:30:00+02:00,0.0,34.0,184.0,3.0,3.0,0.0,0.0,28.0,46.0,122.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,254.0,1.0,10.0,23.0
2025-04-12 22:45:00+02:00,0.0,37.0,184.0,3.0,3.0,0.0,0.0,47.0,59.0,160.0,0.0,0.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,196.0,1.0,17.0,27.0
2025-04-12 23:00:00+02:00,0.0,36.0,163.0,3.0,4.0,0.0,0.0,62.0,73.0,201.0,0.0,0.0,3.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,204.0,1.0,22.0,37.0
2025-04-12 23:15:00+02:00,0.0,34.0,154.0,3.0,4.0,0.0,0.0,68.0,105.0,258.0,0.0,0.0,3.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,154.0,1.0,34.0,44.0
2025-04-12 23:30:00+02:00,0.0,22.0,154.0,3.0,4.0,0.0,0.0,74.0,131.0,293.0,0.0,0.0,3.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,123.0,1.0,48.0,52.0
2025-04-12 23:45:00+02:00,0.0,14.0,154.0,3.0,2.0,0.0,0.0,80.0,141.0,290.0,0.0,0.0,3.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,129.0,1.0,65.0,55.0
2025-04-13 00:00:00+02:00,0.0,14.0,144.0,3.0,6.0,0.0,0.0,87.0,146.0,309.0,0.0,0.0,3.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,90.0,61.0
2025-04-13 00:15:00+02:00,0.0,19.0,141.0,3.0,9.0,0.0,0.0,101.0,143.0,330.0,0.0,0.0,4.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,132.0,1.0,112.0,75.0
2025-04-13 00:30:00+02:00,0.0,22.0,139.0,3.0,12.0,0.0,0.0,106.0,146.0,334.0,0.0,0.0,4.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,129.0,1.0,135.0,94.0
2025-04-13 00:45:00+02:00,0.0,24.0,123.0,3.0,23.0,0.0,0.0,114.0,152.0,349.0,0.0,0.0,4.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,137.0,112.0
2025-04-13 01:00:00+02:00,0.0,36.0,138.0,3.0,29.0,0.0,0.0,110.0,153.0,357.0,0.0,0.0,4.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0,141.0
2025-04-13 01:15:00+02:00,0.0,48.0,140.0,3.0,36.0,0.0,0.0,111.0,156.0,373.0,0.0,0.0,4.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,133.0,152.0
2025-04-13 01:30:00+02:00,0.0,59.0,140.0,3.0,44.0,0.0,0.0,126.0,165.0,386.0,0.0,0.0,4.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143.0,155.0
2025-04-13 01:45:00+02:00,0.0,64.0,139.0,3.0,56.0,0.0,0.0,137.0,175.0,388.0,0.0,0.0,4.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,155.0
2025-04-13 02:00:00+02:00,0.0,76.0,145.0,3.0,59.0,0.0,0.0,143.0,186.0,387.0,0.0,0.0,4.0,28.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,164.0,157.0
2025-04-13 02:15:00+02:00,0.0,96.0,124.0,3.0,53.0,0.0,0.0,142.0,189.0,387.0,0.0,0.0,4.0,38.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,173.0,161.0
2025-04-13 02:30:00+02:00,0.0,114.0,102.0,3.0,51.0,0.0,0.0,142.0,190.0,387.0,0.0,0.0,4.0,42.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,166.0
2025-04-13 02:45:00+02:00,0.0,125.0,95.0,3.0,67.0,0.0,0.0,142.0,190.0,387.0,0.0,0.0,4.0,47.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0,171.0
2025-04-13 03:00:00+02:00,0.0,141.0,94.0,3.0,81.0,0.0,0.0,148.0,191.0,387.0,0.0,0.0,4.0,47.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,174.0
2025-04-13 03:15:00+02:00,0.0,147.0,86.0,3.0,89.0,0.0,0.0,149.0,191.0,387.0,0.0,0.0,4.0,49.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,167.0,174.0
2025-04-13 03:30:00+02:00,0.0,162.0,69.0,3.0,99.0,0.0,0.0,150.0,191.0,387.0,0.0,0.0,4.0,44.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161.0,174.0
2025-04-13 03:45:00+02:00,0.0,194.0,60.0,3.0,121.0,0.0,0.0,148.0,191.0,387.0,0.0,0.0,4.0,44.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,152.0,174.0
2025-04-13 04:00:00+02:00,0.0,214.0,60.0,3.0,150.0,0.0,0.0,148.0,191.0,387.0,0.0,0.0,4.0,44.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,148.0,174.0
2025-04-13 04:15:00+02:00,0.0,201.0,60.0,3.0,176.0,0.0,0.0,148.0,191.0,387.0,0.0,0.0,4.0,45.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,154.0,174.0
2025-04-13 04:30:00+02:00,0.0,170.0,62.0,3.0,173.0,0.0,0.0,145.0,191.0,387.0,0.0,0.0,4.0,44.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.0,174.0
2025-04-13 04:45:00+02:00,0.0,156.0,68.0,3.0,174.0,0.0,0.0,146.0,191.0,387.0,0.0,0.0,4.0,45.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161.0,174.0
2025-04-13 05:00:00+02:00,0.0,164.0,98.0,3.0,201.0,0.0,0.0,148.0,191.0,387.0,0.0,0.0,4.0,44.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,161.0,174.0
2025-04-13 05:15:00+02:00,0.0,170.0,109.0,3.0,228.0,0.0,0.0,151.0,191.0,387.0,0.0,0.0,4.0,44.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,173.0,174.0
2025-04-13 05:30:00+02:00,0.0,171.0,110.0,3.0,250.0,0.0,0.0,150.0,191.0,387.0,0.0,0.0,4.0,44.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176.0,174.0
2025-04-13 05:45:00+02:00,0.0,178.0,130.0,3.0,255.0,0.0,0.0,149.0,191.0,387.0,0.0,0.0,4.0,47.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,176.0,174.0
2025-04-13 06:00:00+02:00,0.0,194.0,157.0,3.0,286.0,0.0,0.0,149.0,191.0,387.0,0.0,0.0,4.0,51.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,174.0,174.0
2025-04-13 06:15:00+02:00,0.0,188.0,160.0,3.0,305.0,0.0,0.0,147.0,191.0,387.0,0.0,0.0,4.0,53.0,96.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,173.0,174.0
2025-04-13 06:30:00+02:00,0.0,205.0,158.0,3.0,296.0,0.0,0.0,149.0,191.0,387.0,0.0,0.0,4.0,53.0,106.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,173.0,174.0
2025-04-13 06:45:00+02:00,0.0,257.0,151.0,3.0,242.0,0.0,0.0,149.0,191.0,387.0,0.0,0.0,4.0,53.0,110.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,168.0,174.0
2025-04-13 07:00:00+02:00,0.0,286.0,131.0,3.0,313.0,0.0,0.0,149.0,191.0,387.0,0.0,0.0,4.0,53.0,102.0,0.0,0.0,6.0,4.0,0.0,0.0,1.0,165.0,174.0
2025-04-13 07:15:00+02:00,0.0,279.0,116.0,3.0,280.0,0.0,0.0,148.0,191.0,387.0,0.0,0.0,4.0,51.0,101.0,0.0,0.0,10.0,6.0,4.0,0.0,1.0,164.0,174.0
2025-04-13 07:30:00+02:00,0.0,271.0,109.0,3.0,295.0,0.0,0.0,147.0,190.0,387.0,0.0,0.0,4.0,51.0,104.0,0.0,0.0,14.0,11.0,14.0,0.0,1.0,158.0,174.0
2025-04-13 07:45:00+02:00,0.0,275.0,100.0,3.0,316.0,0.0,0.0,148.0,187.0,387.0,0.0,0.0,4.0,51.0,102.0,0.0,0.0,24.0,19.0,34.0,0.0,1.0,154.0,174.0
2025-04-13 08:00:00+02:00,2.0,312.0,87.0,3.0,293.0,0.0,0.0,147.0,187.0,387.0,0.0,0.0,4.0,51.0,90.0,0.0,0.0,33.0,30.0,57.0,0.0,1.0,160.0,174.0
2025-04-13 08:15:00+02:00,12.0,317.0,57.0,3.0,284.0,0.0,0.0,148.0,187.0,387.0,0.0,0.0,4.0,50.0,86.0,0.0,0.0,45.0,44.0,43.0,0.0,1.0,165.0,167.0
2025-04-13 08:30:00+02:00,18.0,308.0,52.0,3.0,293.0,0.0,0.0,132.0,187.0,387.0,0.0,0.0,4.0,51.0,96.0,0.0,0.0,58.0,37.0,44.0,0.0,1.0,165.0,165.0
2025-04-13 08:45:00+02:00,13.0,312.0,61.0,3.0,295.0,0.0,0.0,137.0,186.0,387.0,0.0,0.0,4.0,52.0,111.0,0.0,0.0,64.0,32.0,50.0,0.0,1.0,158.0,158.0
2025-04-13 09:00:00+02:00,11.0,312.0,87.0,3.0,300.0,0.0,0.0,134.0,185.0,372.0,0.0,0.0,4.0,51.0,113.0,0.0,0.0,67.0,59.0,39.0,0.0,1.0,149.0,158.0
2025-04-13 09:15:00+02:00,9.0,252.0,91.0,3.0,316.0,0.0,0.0,128.0,181.0,368.0,0.0,0.0,4.0,50.0,98.0,0.0,0.0,51.0,51.0,54.0,0.0,1.0,133.0,158.0
2025-04-13 09:30:00+02:00,9.0,235.0,93.0,3.0,348.0,0.0,0.0,101.0,164.0,359.0,0.0,0.0,4.0,50.0,89.0,0.0,0.0,60.0,54.0,69.0,0.0,0.0,141.0,158.0
2025-04-13 09:45:00+02:00,10.0,248.0,92.0,3.0,296.0,0.0,0.0,62.0,126.0,288.0,0.0,0.0,4.0,47.0,77.0,0.0,0.0,71.0,45.0,32.0,0.0,1.0,159.0,150.0
2025-04-13 10:00:00+02:00,10.0,264.0,99.0,3.0,242.0,0.0,0.0,0.0,90.0,6.0,0.0,0.0,4.0,44.0,70.0,0.0,0.0,59.0,2.0,1.0,0.0,1.0,174.0,150.0
2025-04-13 10:15:00+02:00,10.0,282.0,92.0,3.0,221.0,0.0,0.0,0.0,90.0,3.0,0.0,0.0,4.0,45.0,71.0,0.0,0.0,53.0,0.0,0.0,0.0,1.0,176.0,150.0
2025-04-13 10:30:00+02:00,10.0,300.0,92.0,3.0,179.0,0.0,0.0,0.0,79.0,3.0,0.0,0.0,4.0,51.0,71.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,174.0,142.0
2025-04-13 10:45:00+02:00,10.0,217.0,91.0,3.0,158.0,0.0,0.0,0.0,82.0,5.0,0.0,0.0,4.0,50.0,71.0,0.0,0.0,61.0,0.0,0.0,0.0,1.0,168.0,120.0
2025-04-13 11:00:00+02:00,10.0,323.0,94.0,3.0,183.0,0.0,0.0,0.0,99.0,100.0,0.0,0.0,4.0,51.0,66.0,0.0,0.0,60.0,0.0,10.0,0.0,1.0,149.0,85.0
2025-04-13 11:15:00+02:00,10.0,362.0,102.0,3.0,82.0,0.0,0.0,0.0,105.0,100.0,0.0,0.0,4.0,50.0,53.0,0.0,0.0,31.0,0.0,11.0,0.0,1.0,149.0,77.0
2025-04-13 11:30:00+02:00,10.0,370.0,97.0,3.0,218.0,0.0,0.0,0.0,86.0,100.0,0.0,0.0,4.0,48.0,47.0,0.0,0.0,49.0,0.0,10.0,0.0,1.0,149.0,76.0
2025-04-13 11:45:00+02:00,10.0,373.0,93.0,3.0,201.0,0.0,0.0,0.0,68.0,100.0,0.0,0.0,4.0,44.0,46.0,0.0,0.0,35.0,0.0,11.0,0.0,1.0,119.0,59.0
2025-04-13 12:00:00+02:00,10.0,376.0,88.0,3.0,229.0,0.0,0.0,0.0,62.0,100.0,0.0,0.0,4.0,29.0,3.0,0.0,0.0,41.0,0.0,12.0,0.0,1.0,111.0,73.0
2025-04-13 12:15:00+02:00,10.0,369.0,90.0,3.0,210.0,0.0,0.0,0.0,67.0,100.0,0.0,0.0,3.0,27.0,1.0,0.0,0.0,39.0,0.0,12.0,0.0,1.0,73.0,65.0
2025-04-13 12:30:00+02:00,10.0,365.0,93.0,3.0,169.0,0.0,0.0,0.0,78.0,100.0,0.0,0.0,4.0,37.0,1.0,0.0,0.0,25.0,0.0,12.0,0.0,1.0,85.0,54.0
2025-04-13 12:45:00+02:00,9.0,366.0,90.0,3.0,217.0,0.0,0.0,0.0,96.0,100.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,23.0,0.0,12.0,0.0,1.0,102.0,63.0
2025-04-13 13:00:00+02:00,9.0,369.0,90.0,3.0,196.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,24.0,0.0,12.0,0.0,1.0,75.0,50.0
2025-04-13 13:15:00+02:00,9.0,370.0,89.0,3.0,259.0,0.0,0.0,0.0,99.0,100.0,0.0,0.0,3.0,47.0,0.0,0.0,0.0,22.0,0.0,13.0,0.0,1.0,53.0,50.0
2025-04-13 13:30:00+02:00,9.0,368.0,90.0,3.0,259.0,0.0,0.0,0.0,108.0,100.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,19.0,0.0,12.0,0.0,1.0,92.0,50.0
2025-04-13 13:45:00+02:00,9.0,369.0,88.0,3.0,256.0,0.0,0.0,0.0,133.0,104.0,0.0,0.0,4.0,44.0,0.0,0.0,0.0,28.0,0.0,12.0,0.0,1.0,87.0,36.0
2025-04-13 14:00:00+02:00,9.0,362.0,68.0,3.0,249.0,0.0,0.0,0.0,113.0,120.0,0.0,0.0,4.0,47.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,69.0,0.0
2025-04-13 14:15:00+02:00,9.0,362.0,48.0,3.0,249.0,0.0,0.0,0.0,100.0,120.0,0.0,0.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,70.0,0.0
2025-04-13 14:30:00+02:00,9.0,353.0,51.0,3.0,239.0,0.0,0.0,0.0,76.0,120.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,70.0,0.0
2025-04-13 14:45:00+02:00,9.0,345.0,47.0,3.0,202.0,0.0,0.0,0.0,69.0,120.0,0.0,0.0,4.0,51.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,70.0,21.0
2025-04-13 15:00:00+02:00,8.0,349.0,46.0,3.0,160.0,0.0,0.0,0.0,88.0,120.0,0.0,0.0,4.0,52.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,1.0,70.0,81.0
2025-04-13 15:15:00+02:00,8.0,364.0,45.0,3.0,96.0,0.0,0.0,1.0,104.0,120.0,0.0,0.0,4.0,49.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,1.0,70.0,56.0
2025-04-13 15:30:00+02:00,17.0,378.0,46.0,3.0,80.0,0.0,0.0,0.0,105.0,120.0,0.0,0.0,4.0,49.0,0.0,0.0,0.0,19.0,0.0,9.0,0.0,1.0,70.0,77.0
2025-04-13 15:45:00+02:00,32.0,382.0,46.0,3.0,98.0,0.0,0.0,0.0,133.0,120.0,0.0,0.0,4.0,49.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,90.0,25.0
2025-04-13 16:00:00+02:00,38.0,380.0,46.0,3.0,119.0,0.0,0.0,0.0,132.0,120.0,0.0,0.0,4.0,49.0,122.0,0.0,0.0,45.0,0.0,9.0,0.0,1.0,149.0,123.0
2025-04-13 16:15:00+02:00,46.0,380.0,45.0,3.0,244.0,0.0,0.0,0.0,124.0,120.0,0.0,0.0,3.0,50.0,99.0,0.0,0.0,42.0,0.0,11.0,0.0,1.0,149.0,125.0
2025-04-13 16:30:00+02:00,57.0,393.0,46.0,3.0,253.0,0.0,0.0,0.0,138.0,120.0,0.0,0.0,4.0,47.0,71.0,0.0,0.0,51.0,0.0,12.0,0.0,1.0,149.0,122.0
2025-04-13 16:45:00+02:00,57.0,395.0,48.0,3.0,234.0,0.0,0.0,21.0,161.0,132.0,0.0,0.0,4.0,49.0,61.0,0.0,0.0,39.0,0.0,33.0,0.0,1.0,157.0,104.0
2025-04-13 17:00:00+02:00,57.0,361.0,83.0,3.0,217.0,0.0,0.0,110.0,173.0,367.0,0.0,0.0,4.0,48.0,42.0,0.0,0.0,35.0,31.0,76.0,0.0,1.0,174.0,103.0
2025-04-13 17:15:00+02:00,57.0,334.0,128.0,3.0,195.0,0.0,0.0,133.0,164.0,349.0,0.0,0.0,4.0,40.0,49.0,0.0,0.0,27.0,22.0,93.0,0.0,1.0,169.0,106.0
2025-04-13 17:30:00+02:00,57.0,355.0,153.0,3.0,279.0,0.0,0.0,107.0,169.0,328.0,0.0,0.0,3.0,45.0,49.0,0.0,2.0,19.0,21.0,36.0,9.0,1.0,158.0,115.0
2025-04-13 17:45:00+02:00,57.0,385.0,195.0,3.0,403.0,0.0,0.0,93.0,166.0,332.0,0.0,0.0,4.0,53.0,52.0,0.0,3.0,14.0,12.0,51.0,50.0,1.0,171.0,121.0
2025-04-13 18:00:00+02:00,58.0,392.0,185.0,3.0,468.0,0.0,0.0,78.0,134.0,328.0,0.0,0.0,4.0,52.0,66.0,0.0,3.0,15.0,9.0,35.0,97.0,1.0,162.0,127.0
2025-04-13 18:15:00+02:00,58.0,394.0,177.0,3.0,473.0,0.0,0.0,72.0,126.0,296.0,0.0,0.0,4.0,51.0,73.0,0.0,3.0,10.0,11.0,17.0,140.0,1.0,156.0,132.0
2025-04-13 18:30:00+02:00,57.0,387.0,189.0,3.0,450.0,0.0,0.0,83.0,144.0,303.0,0.0,0.0,4.0,52.0,95.0,0.0,3.0,8.0,9.0,20.0,165.0,1.0,143.0,117.0
2025-04-13 18:45:00+02:00,65.0,377.0,204.0,3.0,408.0,0.0,0.0,83.0,156.0,333.0,0.0,0.0,4.0,52.0,124.0,0.0,3.0,5.0,7.0,19.0,223.0,1.0,119.0,128.0
2025-04-13 19:00:00+02:00,68.0,339.0,215.0,3.0,376.0,0.0,0.0,96.0,168.0,345.0,0.0,0.0,3.0,51.0,131.0,0.0,3.0,5.0,5.0,14.0,279.0,1.0,112.0,119.0
2025-04-13 19:15:00+02:00,74.0,300.0,210.0,3.0,353.0,0.0,0.0,111.0,171.0,374.0,0.0,0.0,3.0,51.0,113.0,0.0,3.0,4.0,6.0,7.0,285.0,1.0,130.0,94.0
